os_id,ppp_id
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,314321
19658,313670
19658,313670
19658,314321
19658,313670
19658,314321
